NM,DATE(GAME),OPP,PITCHER,DEC,IP,BF,NP,H,HR,SO,R,ER,BB,IBB,HBP,AO,GO,ERA,CG,SHO,NBB,BS,NP2,S,SB,WP,BK,PO,A,DP,TP,E,PK,Unnamed: 34,DATE,GAME,WHIP
彭識穎,08/23(165),統一7-ELEVEn,中繼,"
																								無
															
															
						",0.0,2.0,7.0,2,0,0,2,2,0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
羅傑斯,08/23(165),統一7-ELEVEn,先發,"
																								無
															
															
						",8.0,28.0,109.0,5,0,7,0,0,1,0.0,0.0,7.0,8.0,3.34,0.0,0.0,0.0,0.0,109.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
傅于剛,08/23(165),中信兄弟,中繼,"
																								中繼成功
															
															
						",1.0,4.0,25.0,0,0,1,0,0,1,0.0,0.0,0.0,2.0,3.05,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
吳俊偉,08/23(165),統一7-ELEVEn,中繼,"
																								中繼成功
															
															
						",1.6666659999999998,4.0,18.0,0,0,2,0,0,0,0.0,0.0,1.0,1.0,2.38,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
黃竣彥,08/23(165),中信兄弟,中繼,"
																								中繼成功
															
															
						",0.6666660000000001,7.0,25.0,2,0,2,0,0,1,1.0,0.0,0.0,1.0,4.53,0.0,0.0,0.0,0.0,25.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
鄭佳彥,08/23(165),統一7-ELEVEn,中繼,"
																								中繼成功
															
															
						",0.33333300000000005,3.0,10.0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.00,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
劉軒荅,08/23(165),中信兄弟,後援,"
																								無
															
															
						",1.0,3.0,9.0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,7.47,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,165,
陳仕朋,08/23(166),樂天,先發,"
															勝
															
						",9.0,35.0,120.0,7,0,6,0,0,2,0.0,0.0,11.0,9.0,5.38,1.0,1.0,0.0,0.0,120.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-23,166,
吳俊偉,08/25(167),樂天,中繼,"
																								中繼成功
															
															
						",1.0,3.0,20.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,2.31,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-25,167,
威拉諾,08/25(167),中信兄弟,先發,"
															敗
															
						",8.0,33.0,112.0,7,2,5,4,3,2,0.0,0.0,9.0,10.0,6.16,1.0,0.0,0.0,0.0,112.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-25,167,
廖乙忠,08/25(167),樂天,先發,"
															勝
															
						",6.0,25.0,82.0,6,0,4,1,1,1,0.0,0.0,7.0,7.0,6.27,0.0,0.0,0.0,0.0,82.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-25,167,
李振昌,08/25(167),樂天,後援,"
																								救援成功
															
															
						",1.0,3.0,15.0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,4.30,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-25,167,
鄭佳彥,08/25(167),樂天,中繼,"
																								中繼成功
															
															
						",1.0,4.0,16.0,0,0,1,0,0,1,0.0,0.0,2.0,0.0,0.00,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-25,167,
王鏡銘,08/26(169),富邦,中繼,"
																								無
															
															
						",0.6666660000000001,5.0,18.0,3,0,0,2,2,0,0.0,0.0,2.0,0.0,13.50,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
林其緯,08/26(169),富邦,中繼,"
																								中繼成功
															
															
						",0.33333300000000005,1.0,3.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,3.07,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
蘇俊璋,08/26(168),中信兄弟,後援,"
																								無
															
															
						",1.0,3.0,17.0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,168,
吳俊偉,08/26(168),樂天,中繼,"
																								中繼成功
															
															
						",1.0,3.0,13.0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,168,
林羿豪,08/26(169),統一7-ELEVEn,中繼,"
																								無
															
															
						",1.0,3.0,10.0,0,0,1,0,0,0,0.0,0.0,2.0,0.0,6.37,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
霸能,08/26(168),中信兄弟,先發,"
															敗
															
						",7.0,31.0,106.0,8,2,6,5,4,2,0.0,0.0,6.0,9.0,4.70,0.0,0.0,0.0,0.0,106.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,168,
布雷克,08/26(169),富邦,先發,"
															勝
															
						",7.0,25.0,95.0,4,0,10,1,1,0,0.0,0.0,8.0,3.0,3.55,0.0,0.0,0.0,0.0,95.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
蔡齊哲,08/26(168),樂天,中繼,"
																								中繼成功
															
															
						",1.0,4.0,16.0,2,0,1,0,0,0,0.0,0.0,0.0,1.0,3.38,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,168,
李振昌,08/26(168),樂天,後援,"
																								救援成功
															
															
						",1.0,4.0,14.0,1,0,2,0,0,0,0.0,0.0,1.0,0.0,4.19,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,168,
米蘭達,08/26(168),樂天,先發,"
															勝
															
						",6.0,29.0,117.0,8,0,9,3,3,3,0.0,0.0,2.0,7.0,4.37,0.0,0.0,0.0,0.0,117.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,168,
王尉永,08/26(169),統一7-ELEVEn,中繼,"
																								無
															
															
						",1.0,3.0,13.0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,8.22,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
陳韻文,08/26(169),富邦,後援,"
																								救援成功
															
															
						",1.0,3.0,17.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,2.31,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
林晨樺,08/26(169),統一7-ELEVEn,後援,"
																								無
															
															
						",1.0,6.0,23.0,3,0,0,1,1,0,0.0,0.0,3.0,0.0,4.29,0.0,0.0,0.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
邦威,08/26(169),統一7-ELEVEn,先發,"
															敗
															
						",6.0,27.0,109.0,6,1,3,5,2,2,0.0,0.0,7.0,9.0,3.38,0.0,0.0,0.0,0.0,109.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-26,169,
李振昌,08/28(172),富邦,後援,"
																								救援成功
															
															
						",1.0,4.0,16.0,1,1,2,1,1,0,0.0,0.0,1.0,0.0,4.31,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
蔡齊哲,08/28(172),富邦,中繼,"
																								中繼成功
															
															
						",0.6666660000000001,3.0,16.0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,3.32,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
吳俊偉,08/28(172),富邦,中繼,"
																								中繼成功
															
															
						",1.3333330000000003,4.0,11.0,0,0,1,0,0,0,0.0,0.0,1.0,2.0,2.17,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
德保拉,08/28(172),富邦,先發,"
															勝
															
						",6.0,25.0,109.0,6,1,5,3,1,0,0.0,2.0,3.0,9.0,3.76,0.0,0.0,0.0,0.0,109.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
黃偉晟,08/28(171),統一7-ELEVEn,中繼,"
																								無
															
															
						",0.6666660000000001,6.0,19.0,3,0,1,3,1,0,0.0,0.0,1.0,1.0,6.00,0.0,0.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
王尉永,08/28(172),中信兄弟,中繼,"
																								無
															
															
						",0.6666660000000001,4.0,16.0,1,0,1,0,0,1,0.0,0.0,1.0,0.0,8.04,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
王溢正,08/28(171),統一7-ELEVEn,先發,"
															敗
															
						",5.0,23.0,93.0,6,2,6,5,5,1,0.0,0.0,4.0,6.0,5.04,0.0,0.0,0.0,0.0,93.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
鄭佳彥,08/28(172),富邦,中繼,"
																								無
															
															
						",0.0,1.0,4.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
黃子鵬,08/28(171),統一7-ELEVEn,中繼,"
																								無
															
															
						",1.0,4.0,11.0,1,0,0,0,0,1,0.0,0.0,1.0,1.0,4.07,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
黃竣彥,08/28(171),樂天,中繼,"
																								中繼成功
															
															
						",1.0,4.0,13.0,0,0,0,0,0,2,0.0,0.0,0.0,2.0,4.44,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
林羿豪,08/28(172),中信兄弟,中繼,"
																								無
															
															
						",1.3333330000000003,4.0,12.0,0,0,0,0,0,0,0.0,0.0,3.0,1.0,6.10,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
王鏡銘,08/28(171),樂天,後援,"
																								無
															
															
						",1.0,4.0,17.0,1,0,2,0,0,0,0.0,0.0,0.0,1.0,9.00,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
鄭鈞仁,08/28(171),樂天,中繼,"
																								中繼成功
															
															
						",1.0,3.0,11.0,0,0,0,0,0,0,0.0,0.0,1.0,2.0,3.89,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
賴鴻誠,08/28(172),中信兄弟,後援,"
																								無
															
															
						",1.0,4.0,10.0,0,0,0,0,0,1,0.0,0.0,0.0,3.0,6.33,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
羅力,08/28(172),中信兄弟,先發,"
															敗
															
						",6.0,28.0,112.0,8,0,7,5,5,2,0.0,0.0,4.0,7.0,4.76,0.0,0.0,0.0,0.0,112.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,172,
劉軒荅,08/28(171),樂天,中繼,"
																								中繼成功
															
															
						",1.0,5.0,22.0,0,0,1,0,0,1,0.0,1.0,2.0,0.0,7.24,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
洪聖欽,08/28(171),統一7-ELEVEn,後援,"
																								無
															
															
						",0.6666660000000001,1.0,6.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,7.59,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
朱俊祥,08/28(171),統一7-ELEVEn,中繼,"
																								無
															
															
						",0.6666660000000001,5.0,21.0,1,0,2,0,0,1,0.0,1.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,21.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
泰迪,08/28(171),樂天,先發,"
															勝
															
						",5.0,22.0,83.0,4,1,4,3,3,2,0.0,0.0,7.0,5.0,5.40,0.0,0.0,0.0,0.0,83.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-28,171,
陳禹勳,08/29(173),統一7-ELEVEn,後援,"
																								無
															
															
						",1.0,4.0,19.0,2,0,0,0,0,0,0.0,0.0,1.0,1.0,5.77,0.0,0.0,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
陳柏豪,08/29(174),富邦,中繼,"
																								無
															
															
						",1.0,3.0,16.0,0,0,1,0,0,0,0.0,0.0,2.0,0.0,3.19,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
猛威爾,08/29(173),樂天,先發,"
															敗
															
						",2.6666660000000006,18.0,81.0,4,0,3,4,4,6,0.0,0.0,3.0,2.0,4.15,0.0,0.0,0.0,0.0,81.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
蘇俊璋,08/29(173),統一7-ELEVEn,中繼,"
																								中繼成功
															
															
						",1.3333330000000003,4.0,17.0,1,0,1,0,0,0,0.0,0.0,2.0,0.0,4.10,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
王尉永,08/29(174),中信兄弟,中繼,"
																								中繼成功
															
															
						",0.6666660000000001,3.0,15.0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,7.88,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
傅于剛,08/29(173),樂天,中繼,"
																								無
															
															
						",1.0,8.0,25.0,5,2,0,5,5,0,0.0,0.0,2.0,1.0,4.12,0.0,0.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
黃竣彥,08/29(173),樂天,後援,"
																								無
															
															
						",1.3333330000000003,8.0,28.0,3,0,0,2,2,0,0.0,1.0,2.0,2.0,4.69,0.0,0.0,0.0,0.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
魏碩成,08/29(174),富邦,先發,"
															敗
															
						",3.3333330000000005,20.0,85.0,4,1,0,4,4,4,0.0,3.0,5.0,4.0,4.82,0.0,0.0,0.0,0.0,85.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
黃子鵬,08/29(173),統一7-ELEVEn,中繼,"
																								中繼成功
															
															
						",1.6666659999999998,7.0,26.0,1,0,2,0,0,0,0.0,1.0,1.0,2.0,3.92,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
江國豪,08/29(174),中信兄弟,先發,"
															勝
															
						",6.333332999999999,26.0,98.0,5,0,6,3,3,2,0.0,0.0,7.0,6.0,6.12,0.0,0.0,0.0,0.0,98.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
林晨樺,08/29(174),中信兄弟,中繼,"
																								無
															
															
						",0.0,0.0,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
蔡齊哲,08/29(174),富邦,後援,"
																								無
															
															
						",1.0,4.0,18.0,1,0,0,0,0,0,0.0,0.0,2.0,1.0,3.25,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
鄭凱文,08/29(174),富邦,中繼,"
																								無
															
															
						",2.6666660000000006,9.0,28.0,1,0,3,0,0,1,0.0,0.0,1.0,3.0,3.98,0.0,0.0,0.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
賴鴻誠,08/29(174),中信兄弟,中繼,"
																								中繼成功
															
															
						",0.6666660000000001,4.0,19.0,1,0,0,0,0,1,0.0,0.0,1.0,1.0,6.14,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
陳鴻文,08/29(174),中信兄弟,後援,"
																								救援成功
															
															
						",1.3333330000000003,4.0,15.0,0,0,3,0,0,0,0.0,0.0,1.0,0.0,3.76,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,174,
翁瑋均,08/29(173),統一7-ELEVEn,先發,"
															勝
															
						",5.0,29.0,113.0,10,0,1,6,6,3,0.0,2.0,9.0,4.0,6.26,0.0,0.0,0.0,0.0,113.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
林其緯,08/29(173),樂天,中繼,"
																								無
															
															
						",2.3333330000000005,8.0,25.0,0,0,1,0,0,0,0.0,1.0,4.0,2.0,2.84,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
鄭鈞仁,08/29(173),樂天,中繼,"
																								無
															
															
						",1.6666659999999998,5.0,18.0,0,0,1,0,0,0,0.0,0.0,2.0,2.0,3.74,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-29,173,
陳鴻文,08/30(176),中信兄弟,後援,"
															勝
															
						",1.0,5.0,17.0,2,1,0,2,2,1,0.0,0.0,1.0,1.0,4.12,0.0,0.0,0.0,1.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,176,
劉軒荅,08/30(175),樂天,中繼,"
																								中繼成功
															
															
						",1.3333330000000003,5.0,20.0,1,0,1,0,0,0,0.0,0.0,2.0,1.0,6.95,0.0,0.0,0.0,0.0,20.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
傅于剛,08/30(175),樂天,中繼,"
																								中繼成功
															
															
						",1.6666659999999998,6.0,20.0,1,0,2,0,0,0,0.0,1.0,2.0,0.0,3.95,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
施子謙,08/30(175),樂天,先發,"
																								無
															
															
						",5.666666000000001,25.0,106.0,7,0,4,2,2,2,0.0,0.0,6.0,6.0,6.43,0.0,0.0,0.0,0.0,106.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
黃子鵬,08/30(175),統一7-ELEVEn,中繼,"
															勝
															
						",1.0,5.0,20.0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
索沙,08/30(176),中信兄弟,先發,"
																								無
															
															
						",8.0,29.0,119.0,5,0,5,2,1,1,0.0,0.0,9.0,9.0,4.00,0.0,0.0,0.0,0.0,119.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,176,
朱俊祥,08/30(175),統一7-ELEVEn,後援,"
																								無
															
															
						",1.0,5.0,21.0,2,0,1,1,1,0,0.0,0.0,1.0,1.0,6.94,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
陳柏豪,08/30(176),富邦,後援,"
															敗
															
						",0.33333300000000005,4.0,16.0,1,0,1,1,0,1,0.0,0.0,0.0,1.0,3.16,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,176,
鄭鈞仁,08/30(175),樂天,中繼,"
																								無
															
															
						",1.0,6.0,16.0,2,1,0,1,1,1,0.0,0.0,0.0,3.0,3.86,0.0,0.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
卡本特,08/30(175),統一7-ELEVEn,先發,"
																								無
															
															
						",7.0,27.0,108.0,3,1,8,3,3,2,0.0,1.0,7.0,6.0,4.18,0.0,0.0,0.0,0.0,108.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
林其緯,08/30(175),樂天,後援,"
															敗
															
						",0.33333300000000005,5.0,23.0,3,2,1,4,4,1,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,23.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
羅傑斯,08/30(176),富邦,先發,"
																								無
															
															
						",7.0,29.0,105.0,7,0,10,1,1,0,1.0,0.0,4.0,7.0,3.11,0.0,0.0,0.0,0.0,105.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,176,
蘇俊璋,08/30(175),統一7-ELEVEn,中繼,"
																								中繼成功
															
															
						",1.0,3.0,11.0,0,0,1,0,0,0,0.0,0.0,2.0,0.0,3.99,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
吳俊偉,08/30(176),富邦,中繼,"
																								無
															
															
						",0.6666660000000001,7.0,29.0,2,0,0,3,1,1,0.0,1.0,3.0,0.0,2.37,0.0,0.0,0.0,1.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,176,
陳禹勳,08/30(175),統一7-ELEVEn,中繼,"
																								中繼成功
															
															
						",2.0,9.0,35.0,1,0,2,0,0,1,0.0,1.0,2.0,2.0,5.49,0.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
陳韻文,08/30(175),樂天,中繼,"
																								中繼成功
															
															
						",2.0,6.0,31.0,0,0,0,0,0,0,0.0,0.0,5.0,1.0,2.20,0.0,0.0,0.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-08-30,175,
林晨樺,09/01(177),樂天,中繼,"
																								無
															
															
						",1.0,5.0,24.0,2,0,1,1,1,0,0.0,0.0,2.0,0.0,4.42,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
范玉禹,09/01(177),樂天,中繼,"
																								無
															
															
						",1.0,4.0,12.0,1,0,0,0,0,0,0.0,0.0,2.0,1.0,13.79,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
邦威,09/01(177),樂天,先發,"
															勝
															
						",5.0,22.0,106.0,4,0,9,1,1,4,0.0,0.0,3.0,2.0,3.00,0.0,0.0,0.0,0.0,106.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
黃偉晟,09/01(177),富邦,中繼,"
																								無
															
															
						",1.0,8.0,38.0,3,0,1,1,1,2,0.0,0.0,2.0,0.0,6.19,0.0,0.0,0.0,0.0,38.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
威拉諾,09/01(177),富邦,先發,"
															敗
															
						",2.0,19.0,68.0,11,2,0,9,9,1,0.0,1.0,6.0,0.0,7.13,0.0,0.0,0.0,0.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
洪聖欽,09/01(177),富邦,中繼,"
																								無
															
															
						",3.3333330000000005,16.0,51.0,6,1,3,4,3,1,0.0,0.0,4.0,2.0,7.66,0.0,0.0,0.0,0.0,51.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
朱俊祥,09/01(177),富邦,中繼,"
																								無
															
															
						",1.6666659999999998,6.0,18.0,1,0,2,0,0,0,0.0,0.0,1.0,2.0,6.07,0.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
王尉永,09/01(177),樂天,中繼,"
																								無
															
															
						",1.0,3.0,11.0,0,0,0,0,0,0,0.0,0.0,1.0,2.0,7.64,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
吳世豪,09/01(177),樂天,後援,"
																								無
															
															
						",1.0,5.0,28.0,2,0,1,0,0,0,0.0,0.0,2.0,0.0,3.38,0.0,0.0,0.0,0.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-01,177,
范玉禹,09/02(178),樂天,後援,"
																								無
															
															
						",2.0,9.0,30.0,3,0,3,1,1,0,0.0,0.0,0.0,3.0,12.74,0.0,0.0,0.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-02,178,
羅力,09/02(178),樂天,先發,"
															敗
															
						",3.6666660000000006,23.0,80.0,11,1,2,9,2,1,0.0,0.0,4.0,5.0,4.77,0.0,0.0,0.0,0.0,80.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-09-02,178,
